time	high_ci_0.05	low_ci_0.05	mean
1e-10	0.0	0.0	0.0
2.71	0.5566253663355499	-0.41869433185279126	0.06896551724137931
2.77	0.8205126335246807	-0.5446505645591635	0.13793103448275862
2.84	1.0341308189037768	-0.6203377154555008	0.20689655172413793
2.85	1.220853502130585	-0.6691293641995505	0.27586206896551724
2.94	1.3898129771229766	-0.7001578047091837	0.3448275862068966
2.97	1.5457266298597099	-0.7181404229631583	0.41379310344827586
3.03	1.6914132163926403	-0.7258959750133296	0.4827586206896552
3.07	1.8287173789966225	-0.7252691031345537	0.5517241379310345
3.08	1.9589239120400126	-0.7175446016951849	0.6206896551724138
3.1	2.0829690269685663	-0.7036586821409804	0.6896551724137931
3.16	2.201558474470622	-0.6843170951602771	0.7586206896551724
3.2	2.315238312368621	-0.6600658985755173	0.8275862068965517
3.21	2.4244396472188003	-0.6313361989429384	0.8965517241379309
3.23	2.5295081641761126	-0.5984736814174919	0.9655172413793104
3.24	2.630724309952675	-0.5617587927112956	1.0344827586206897
3.25	2.728317487928142	-0.521420936204004	1.103448275862069
3.26	2.822476278270367	-0.4776486920634704	1.1724137931034484
3.31	2.9133559358105554	-0.43059731512090066	1.2413793103448276
3.38	3.001083970613844	-0.3803943154414299	1.3103448275862069
3.39	3.0857643424323915	-0.3271436527772189	1.3793103448275863
3.41	3.167480627252724	-0.2709289031147929	1.4482758620689655
3.45	3.246298401456576	-0.21181564283588614	1.5172413793103448
3.49	3.4568312853248795	-0.28441749222143126	1.5862068965517242
3.52	3.52968449166901	-0.21933966408280292	1.6551724137931034
3.53	3.5999441147448046	-0.15166825267583947	1.7241379310344827
3.58	3.8582068560940694	-0.134068925059587	1.8620689655172415
3.59	4.039408866995074	0.09852216748768476	2.0689655172413794
3.6	4.094780696161695	0.18108137280382208	2.1379310344827585
3.61	4.14755818754603	0.2662349159022457	2.206896551724138
3.64	4.19767578355972	0.3540483543713142	2.2758620689655173
3.65	4.3687328654358755	0.3209223069779179	2.344827586206897
3.67	4.414787784393093	0.4127984225034579	2.413793103448276
3.68	4.458121936528416	0.5073953048508941	2.4827586206896552
3.69	4.498627866538867	0.6048204093232016	2.5517241379310343
3.71	4.536179516770797	0.7051997935740314	2.6206896551724137
3.73	4.695494883891855	0.6838154609357312	2.689655172413793
3.75	4.8485914714873335	0.6686499078230123	2.7586206896551726
3.76	4.8812476439089485	0.7739247698841547	2.8275862068965516
3.8	4.910842197070036	0.8822612512058254	2.896551724137931
3.82	4.937191733614729	0.9938427491438917	2.9655172413793105
3.83	5.0822275557464565	0.9867379614949234	3.0344827586206895
3.85	5.104442956806887	1.1024535949172514	3.103448275862069
3.9	5.123053189480132	1.2217743967267656	3.1724137931034484
3.92	5.2616843994492495	1.2210742212404058	3.2413793103448274
3.95	5.395666057981943	1.2250235971904702	3.310344827586207
3.97	5.525420779388371	1.2331999102668016	3.379310344827586
3.99	5.538246643901125	1.358305080236805	3.4482758620689653
4.0	5.54713278601345	1.4873499726072401	3.517241379310345
4.03	5.671528126947461	1.5008856661559875	3.5862068965517238
4.04	5.902903358926076	1.4074414686601315	3.6551724137931036
4.09	5.911902775133653	1.6743041214180723	3.7931034482758625
4.19	5.909813762643008	1.8143241683914755	3.8620689655172415
4.2	6.022166037122278	1.8399029283949626	3.9310344827586206
4.21	6.014290472932105	1.9857095270678942	3.9999999999999996
4.23	6.108374384236453	2.1674876847290636	4.137931034482759
4.28	6.212736263202199	2.201056840246076	4.206896551724138
4.29	6.1913519305639	2.360372207367135	4.275862068965517
4.3	6.125925832215051	2.7016603746815004	4.413793103448276
4.42	6.224400938883122	2.7411163024961884	4.482758620689655
4.51	6.319641226101119	2.7838070497609495	4.551724137931035
4.58	6.41178906036432	2.8295902499805083	4.620689655172415
4.59	6.500963183334998	2.8783471614925884	4.689655172413794
4.63	6.878047818829434	2.9150556294464267	4.896551724137931
4.74	7.07398370039731	2.8570507823613105	4.9655172413793105
4.89	7.260516951269952	2.808448565971428	5.0344827586206895
4.9	7.332750443149706	2.8741461085744313	5.1034482758620685
4.96	7.402804221216113	2.942023364990784	5.172413793103448
5.05	7.470681477632465	3.01207714305719	5.241379310344827
5.06	7.536379020235469	3.084310634936945	5.310344827586206
5.09	7.59988722553392	3.1587334641212523	5.379310344827586
5.2	7.768258490505738	3.1282932336321934	5.448275862068966
