time	high_ci_0.05	low_ci_0.05	mean
1e-10	0.0	0.0	0.0
0.12	0.55662536633555	-0.41869433185279137	0.06896551724137931
0.13	0.8205126335246807	-0.5446505645591635	0.13793103448275862
0.15	1.5457266298597099	-0.7181404229631583	0.41379310344827586
0.16	1.8287173789966225	-0.7252691031345535	0.5517241379310345
0.17	2.1293983084840944	-0.8880189981392665	0.6206896551724138
0.18	2.2474274188021575	-0.8681170739745712	0.6896551724137931
0.19	2.5058273744796256	-0.9885859951692808	0.7586206896551724
0.2	2.611898549386683	-0.9567261355935797	0.8275862068965517
0.21	2.7145460184478756	-0.9214425701720134	0.8965517241379309
0.22	2.81395694968411	-0.8829224669254893	0.9655172413793104
0.23	3.0036750267966412	-0.7967784750725033	1.103448275862069
0.24	3.2671944892651434	-0.6465048340927296	1.3103448275862069
0.25	3.3497536945812803	-0.5911330049261082	1.3793103448275863
0.27	3.5486705029879646	-0.6521187788500341	1.4482758620689655
0.28	3.7378182600166796	-0.7033355013959892	1.5172413793103448
0.3	3.8122410892009864	-0.6398272960975375	1.5862068965517242
0.31	4.060796300617029	-0.6125204385480637	1.7241379310344827
0.33	4.319982628436772	-0.3199826284367722	1.9999999999999998
0.35	4.540135042411155	-0.264272973445637	2.1379310344827585
0.36	4.649612572050592	-0.09788843411955793	2.2758620689655173
0.39	4.9496625963022165	-0.12207638940566526	2.413793103448276
0.4	4.998452282719942	-0.03293504134063152	2.4827586206896552
0.42	5.089648095791461	0.15173121455336605	2.6206896551724137
0.43	5.131932070195179	0.2473782746324061	2.689655172413793
0.45	5.171911076633673	0.3453303026766715	2.7586206896551726
0.51	5.379812956619281	0.5512215261393404	2.9655172413793105
0.56	5.51129164334513	0.5576738738962495	3.0344827586206895
0.57	5.541747521332923	0.6651490303912153	3.103448275862069
0.59	5.569561588294865	0.7752659979120317	3.1724137931034484
0.61	5.719609706529553	0.90107994864286	3.310344827586207
0.65	5.740761539745199	1.0178591499099736	3.379310344827586
0.7	5.758825497449965	1.137726226687966	3.4482758620689653
0.73	5.995471775495071	1.1769420176083776	3.5862068965517238
0.75	6.109343587602198	1.20100123998401	3.6551724137931036
0.79	6.121285726225899	1.3269901358430662	3.724137931034483
0.81	6.231402693746715	1.3548042028050087	3.7931034482758625
0.82	6.238884351096517	1.4852535799379671	3.8620689655172415
0.84	6.242634129389176	1.6194348361280653	3.9310344827586206
0.87	6.348054243904036	1.6519457560959632	3.9999999999999996
0.9	6.450880276598342	1.687050757884417	4.068965517241379
0.92	6.551221421461259	1.7246406475042577	4.137931034482759
0.93	6.838236597998772	1.8514185744150216	4.344827586206897
0.94	6.929486765478564	1.8980994414179893	4.413793103448276
0.96	7.0186281135435955	1.9468891278357146	4.482758620689655
0.97	7.199020461585105	1.904427814276965	4.551724137931035
0.98	7.283523497879719	1.9578558124651078	4.620689655172415
