time	solved
1e-10	0.0
0.12	6.896551724137931
0.13	10.344827586206897
0.17	13.793103448275861
0.19	20.689655172413794
0.73	24.137931034482758
1.01	27.586206896551722
1.49	31.03448275862069
1.7	34.48275862068966
2.63	37.93103448275862
2.98	41.37931034482759
12.41	44.827586206896555
24.5	48.275862068965516
65.68	51.724137931034484
543.16	55.172413793103445
600.0	55.172413793103445
