time	high_ci_0.05	low_ci_0.05	mean
1e-10	0.0	0.0	0.0
0.12	1.3898129771229766	-0.7001578047091837	0.3448275862068966
0.13	2.0063865083973798	-0.9029382325353105	0.5517241379310345
0.14	2.7761250768141563	-0.7071595595727769	1.0344827586206897
0.15	3.4297719567604696	-0.5332202326225388	1.4482758620689655
0.16	3.6549540029738354	-0.34460917538762925	1.6551724137931034
0.17	4.701135121793379	-0.011479949379585354	2.344827586206897
0.18	5.030463915372754	0.34884642945483296	2.689655172413793
0.19	6.299717346102375	1.010627481483833	3.6551724137931036
0.2	7.080748052735522	1.0571829817472365	4.068965517241379
0.21	7.539328484234202	1.4261887571451093	4.482758620689655
0.22	8.462289705835428	1.6066758114059505	5.0344827586206895
0.23	8.829360333711724	2.4809844938744803	5.655172413793103
0.24	9.274987733690077	2.587081231827164	5.931034482758621
0.25	9.547945804495207	2.86584729895307	6.206896551724138
0.26	9.763153894188498	3.340294381673572	6.551724137931034
0.27	9.987573439077053	3.391736905750532	6.689655172413793
0.29	10.326945448075445	3.879951103648692	7.103448275862069
0.3	10.397722091821162	4.2229675633512525	7.310344827586207
0.31	10.495633626391076	4.262987063264098	7.379310344827586
0.32	11.217158636484319	4.644910329032922	7.93103448275862
0.33	11.225754786944808	4.774245213055192	7.999999999999999
0.35	11.307483726875587	4.830447307607172	8.068965517241379
0.36	11.461503013484334	4.814359055481182	8.137931034482758
0.37	11.539946763357097	4.873846340091177	8.206896551724139
0.38	11.616911321736586	4.934812816194449	8.275862068965518
0.4	11.692407292223054	4.997247880190738	8.344827586206897
0.43	11.906813808898113	5.334565501446716	8.620689655172415
0.45	12.041789695162883	5.475451684147462	8.758620689655173
0.48	11.955568052490156	5.6996043613029475	8.827586206896552
0.49	12.095868548005816	5.697234900270046	8.89655172413793
0.5	12.08106173415604	5.849972748602582	8.96551724137931
0.51	12.218593617968928	5.850371899272452	9.03448275862069
0.52	12.277636195780692	5.9292603559434465	9.10344827586207
0.54	12.39100834741789	6.091750273271767	9.24137931034483
0.57	12.52177458384367	6.0989150713287446	9.310344827586208
0.58	12.8261784480289	6.20830431059179	9.517241379310343
0.59	12.800657753906492	6.3717560391969545	9.586206896551722
0.63	13.087340590601078	6.498866305950643	9.793103448275861
0.65	13.275687909176437	6.448450021858046	9.862068965517242
0.67	13.430637506695597	6.5693624933044035	10.0
0.68	13.470478128400407	6.667452906082351	10.068965517241379
0.69	13.687393444858264	6.726399658590012	10.206896551724137
0.72	13.793117246871692	6.758606891059342	10.275862068965518
0.75	13.82811222259383	6.861542949819962	10.344827586206897
0.77	13.963255513823784	7.002261727555529	10.482758620689655
0.79	14.229883563352551	7.011495746992277	10.620689655172413
