time	high_ci_0.05	low_ci_0.05	mean
1e-10	0.0	0.0	0.0
2.73	0.5566253663355499	-0.41869433185279126	0.06896551724137931
2.75	0.8205126335246807	-0.5446505645591636	0.13793103448275862
2.76	1.0341308189037768	-0.6203377154555008	0.20689655172413793
2.78	1.3898129771229766	-0.7001578047091837	0.3448275862068966
2.8	1.5457266298597099	-0.7181404229631583	0.41379310344827586
2.82	1.8287173789966225	-0.7252691031345535	0.5517241379310345
2.83	2.0829690269685663	-0.7036586821409804	0.6896551724137931
2.84	2.3152383123686207	-0.6600658985755171	0.8275862068965517
2.86	2.4244396472188003	-0.6313361989429379	0.8965517241379309
2.87	2.963513198295354	-0.6186856120884572	1.1724137931034484
2.88	3.052687321266033	-0.5699287005763778	1.2413793103448276
2.91	3.3875042997347804	-0.7668146445623663	1.3103448275862069
2.92	3.7378182600166796	-0.7033355013959892	1.5172413793103448
2.94	4.1900847941415975	-0.8797399665553907	1.6551724137931034
2.95	4.422002771256421	-0.8357958747046965	1.7931034482758619
2.97	4.706222994053275	-0.7062229940532749	1.9999999999999998
2.99	4.767106194606729	-0.629175160123971	2.0689655172413794
3.0	5.028318235408669	-0.47659409747763426	2.2758620689655173
3.01	5.358526013660379	-0.393008772281069	2.4827586206896552
3.02	5.491748435739266	-0.38830015987719657	2.5517241379310343
3.03	5.874165182431901	-0.356923803121556	2.7586206896551726
3.04	6.0818405229428	-0.15080604018417923	2.9655172413793105
3.06	6.121860022855645	-0.05289450561426528	3.0344827586206895
3.07	6.160018139406615	0.046878412317523044	3.103448275862069
3.08	6.388696127086361	0.09406249360329284	3.2413793103448274
3.09	6.4997860209337235	0.12090363423869048	3.310344827586207
3.1	6.893692509988926	0.1407902486317648	3.517241379310345
3.11	7.0535458618159215	0.39473000025304456	3.724137931034483
3.12	7.344653426417816	0.5174155390994248	3.9310344827586206
3.14	7.690198300949742	0.5856637680157735	4.137931034482759
3.15	7.952003869758189	0.7376513026556037	4.344827586206897
3.16	8.052063237977695	0.9134540034016163	4.482758620689655
3.17	8.146214253218306	1.0951650571265243	4.620689655172415
3.18	8.371174801438249	1.1460665778720969	4.758620689655172
3.19	8.522515511246885	1.2705879370289763	4.896551724137931
3.21	8.86356172272094	1.205403794520438	5.0344827586206895
3.22	8.870552570306435	1.3363439814177023	5.1034482758620685
3.23	9.075516117048545	1.5451735381238696	5.310344827586206
3.24	9.205219278610365	1.553401411044808	5.379310344827586
3.25	9.332988518430954	1.701494240189737	5.517241379310345
3.26	9.515001577846501	1.9332742842224648	5.724137931034483
3.28	9.685233277489191	2.1768356880280493	5.931034482758621
3.29	9.739302406768147	2.2606975932318534	6.0
3.3	10.08571816453784	2.328074938910438	6.206896551724138
3.31	10.135240844492786	2.4164832934382474	6.275862068965518
3.32	10.293240282206341	2.5343459246902116	6.413793103448276
3.33	10.27554217830939	2.689975063069919	6.482758620689655
3.34	10.296504060330568	2.94487525001426	6.620689655172414
3.35	10.531388100166549	2.8479222446610373	6.689655172413793
