time	high_ci_0.05	low_ci_0.05	mean
1e-10	0.0	0.0	0.0
0.17	0.55662536633555	-0.41869433185279137	0.06896551724137931
0.22	0.8205126335246807	-0.5446505645591635	0.13793103448275862
0.24	1.0341308189037768	-0.6203377154555008	0.20689655172413793
0.25	1.54572662985971	-0.7181404229631584	0.41379310344827586
0.26	1.6914132163926403	-0.7258959750133296	0.4827586206896552
0.28	1.9589239120400126	-0.7175446016951849	0.6206896551724138
0.29	2.201558474470622	-0.6843170951602771	0.7586206896551724
0.31	2.315238312368621	-0.6600658985755173	0.8275862068965517
0.32	2.8713653640321533	-0.6644688123080157	1.103448275862069
0.33	2.963513198295354	-0.6186856120884576	1.1724137931034484
0.34	3.1389863244601557	-0.5182966692877422	1.3103448275862069
0.35	3.2224913235339616	-0.46387063387878885	1.3793103448275863
0.36	3.4568312853248795	-0.28441749222143126	1.5862068965517242
0.39	3.52968449166901	-0.21933966408280292	1.6551724137931034
0.4	3.7326933542903973	-0.008555423255913588	1.8620689655172415
0.41	3.912146495947754	0.2257845385350041	2.0689655172413794
0.42	4.018204562645343	0.39558854080293265	2.206896551724138
0.43	4.69018290664119	0.27533433473812025	2.4827586206896552
0.44	4.813030745049489	0.5662795997780978	2.689655172413793
0.45	4.8485914714873335	0.6686499078230123	2.7586206896551726
0.46	5.027912084018122	0.7651913642577404	2.896551724137931
0.47	5.197487527103464	0.8714779901379159	3.0344827586206895
0.48	5.409201751530691	1.3494189381244814	3.379310344827586
0.49	5.671528126947461	1.5008856661559875	3.5862068965517238
0.5	6.023493876388527	1.5627130201631978	3.7931034482758625
0.52	6.346724733339289	1.7912063011434696	4.068965517241379
0.53	6.429873015672458	2.121851122258577	4.275862068965517
0.54	6.526821141906414	2.162834030507379	4.344827586206897
0.55	6.621217389399811	2.206368817496741	4.413793103448276
0.57	7.178193288732038	2.2011170560955495	4.689655172413794
0.58	7.417063804032716	2.3760396442431464	4.896551724137931
0.59	7.732347598842626	2.474548952881511	5.1034482758620685
0.6	7.936473484780658	2.6842161703917555	5.310344827586206
0.61	8.274436187121626	2.8979776059818225	5.586206896551724
0.62	8.3316409275283	2.978703900057906	5.655172413793103
