time	high_ci_0.05	low_ci_0.05	mean
1e-10	0.0	0.0	0.0
2.65	0.5566253663355499	-0.41869433185279126	0.06896551724137931
2.74	1.0341308189037768	-0.6203377154555008	0.20689655172413793
2.77	1.4498891909175355	-0.8981650529865011	0.27586206896551724
2.78	1.6007437225597991	-0.9110885501460063	0.3448275862068966
2.79	1.8778130303947087	-0.9122957890153987	0.4827586206896552
2.82	2.0063865083973793	-0.9029382325353105	0.5517241379310345
2.83	2.282475644673202	-1.0410963343283746	0.6206896551724138
2.84	2.639594393304116	-1.1223530139937716	0.7586206896551724
2.85	2.743076068494934	-1.0879036547018308	0.8275862068965517
2.87	2.843455452745764	-1.0503520044699017	0.8965517241379309
2.88	3.153282085478479	-1.0843165682370999	1.0344827586206897
2.89	3.3320502676633468	-0.9872226814564504	1.1724137931034484
2.91	3.7682584905057372	-0.8717067663678066	1.4482758620689655
2.92	3.9187075077343274	-0.7462937146308793	1.5862068965517242
2.93	4.060796300617029	-0.6125204385480637	1.7241379310344827
2.94	4.296384059232676	-0.5722461281981939	1.8620689655172415
2.95	4.4223233208166	-0.4223233208166008	1.9999999999999998
2.96	4.826160325052661	-0.5502982560871434	2.1379310344827585
2.98	4.972545585737576	-0.5587524822893004	2.206896551724138
2.99	5.33639930062837	-0.6467441282145764	2.344827586206897
3.0	5.5226105656239435	-0.5570933242446331	2.4827586206896552
3.03	5.77955064864658	-0.5381713383017532	2.6206896551724137
3.04	5.874165182431901	-0.356923803121556	2.7586206896551726
3.05	6.307292730275198	-0.37625824751657716	2.9655172413793105
3.07	6.534085782557665	-0.32718923083352713	3.103448275862069
3.09	6.644534026937163	-0.29970644073026526	3.1724137931034484
3.1	7.800720177333842	-0.4903753497476347	3.6551724137931036
3.11	7.836184582208711	-0.38790872013974403	3.724137931034483
3.12	8.05310118649695	-0.19103222097971057	3.9310344827586206
3.13	8.259408997704805	0.016453071260711688	4.137931034482759
3.15	8.537625524424897	0.2899606824716553	4.413793103448276
3.16	8.734649384638441	0.23086785674086993	4.482758620689655
3.17	8.757132210918826	0.34631606494324324	4.551724137931035
3.18	8.835895855227864	0.40548345511696515	4.620689655172415
3.2	8.932171345807909	0.5850700335024366	4.758620689655172
3.22	9.02332532830064	0.7697781199752216	4.896551724137931
3.25	9.340814458327948	0.7281510589134299	5.0344827586206895
3.26	9.522691919607054	0.6842046321170829	5.1034482758620685
3.29	9.782535043897933	0.8381546112744807	5.310344827586206
3.3	9.85927515379776	1.0372765703401712	5.448275862068966
3.31	10.148644972815108	1.0237688202883415	5.586206896551724
3.32	10.157107254697877	1.15323757288833	5.655172413793103
3.33	10.390338992820256	1.3337989382142277	5.862068965517241
3.35	10.505745911013872	1.6321851234688858	6.068965517241379
3.36	11.035417469294154	1.7921687376023985	6.413793103448276
3.38	11.233379275160443	2.008000035184384	6.620689655172414
3.39	11.332234641707748	2.047075703119837	6.689655172413793
3.4	11.532627168309642	1.9846142110007026	6.758620689655172
3.41	11.672590992528404	2.120512455747459	6.896551724137931
3.42	11.766388331257307	2.1646461515013136	6.96551724137931
3.43	11.849415603747596	2.3574809479765424	7.103448275862069
3.44	11.940316702487827	2.40451088371907	7.1724137931034475
3.45	12.01677671428421	2.6039129408882022	7.310344827586207
3.46	12.155857675478778	2.6027630141763947	7.379310344827586
3.47	12.342755605270629	2.553796118867303	7.448275862068966
3.48	12.644422913022012	2.665921914564195	7.655172413793104
3.49	12.79014738932012	2.9339905417143637	7.862068965517241
3.51	13.092747973722199	2.907252026277798	7.999999999999999
3.52	13.245903998745112	3.0299580702204056	8.137931034482758
3.54	13.659158679746557	3.306358561632752	8.482758620689655
3.55	14.051651162241487	3.327659182586097	8.689655172413794
3.57	14.231057813123973	3.4241146006691285	8.827586206896552
3.58	14.316640636059219	3.6143938466994014	8.96551724137931
3.59	14.39804092317021	3.80885562855393	9.10344827586207
3.6	14.460127067268461	3.884700518938437	9.172413793103448
3.61	14.475123146913665	4.00763547377599	9.24137931034483
3.62	14.686720630997293	4.071900058657881	9.379310344827587
3.63	15.015521317231967	4.432754544836998	9.724137931034482
3.64	15.115124664460888	4.4710822320908346	9.793103448275861
3.65	15.213645826016759	4.5104921050177245	9.862068965517242
3.66	15.271166147544998	4.728833852455001	10.0
3.67	15.507615126081006	4.768246942884511	10.137931034482758
3.68	15.649160284541235	4.9025638533897995	10.275862068965518
3.69	15.787091319023991	5.040494887872559	10.413793103448276
3.71	16.138688843931444	5.378552535378898	10.758620689655173
3.72	16.481438969553544	5.449595513205079	10.965517241379311
3.73	16.519964889487706	5.549000627753673	11.03448275862069
3.74	16.638396652878896	5.7064309333280026	11.172413793103448
3.76	16.718449817645226	5.764308803044426	11.241379310344826
3.77	16.7531930313037	5.867496623868716	11.310344827586206
3.78	16.78682226603452	5.971798423620653	11.379310344827585
3.79	16.773943547483576	6.122608176654352	11.448275862068966
3.8	16.804954653475356	6.229528105145333	11.517241379310345
3.81	17.091328862752437	6.219015964833767	11.655172413793103
3.82	17.282565533649112	6.303641362902609	11.793103448275861
3.83	17.59969898058909	6.262369984928149	11.931034482758621
3.84	17.892840144437532	6.383021924527986	12.137931034482758
3.85	18.044283011969668	6.369510091478606	12.206896551724137
3.86	18.34134027931723	6.348314893096566	12.344827586206897
3.87	18.78052473539852	6.598785609429071	12.689655172413794
3.88	19.19773564689493	6.595367801380933	12.89655172413793
3.89	19.257066026045162	6.673968456713456	12.96551724137931
3.9	19.545587325350912	6.799240260855986	13.172413793103448
3.91	19.71541779544696	6.7673408252426945	13.241379310344827
