time	high_ci_0.05	low_ci_0.05	mean
1e-10	0.0	0.0	0.0
0.14	1.0341308189037768	-0.6203377154555008	0.20689655172413793
0.15	1.3898129771229766	-0.7001578047091837	0.3448275862068966
0.16	1.5457266298597103	-0.7181404229631586	0.41379310344827586
0.17	1.9589239120400121	-0.7175446016951847	0.6206896551724138
0.18	2.0829690269685663	-0.7036586821409804	0.6896551724137931
0.19	2.315238312368621	-0.6600658985755173	0.8275862068965517
0.2	2.630724309952675	-0.5617587927112956	1.0344827586206897
0.21	2.9133559358105554	-0.4305973151209005	1.2413793103448276
0.22	3.167480627252724	-0.2709289031147929	1.4482758620689655
0.23	3.3954208603601668	-0.0850760327739602	1.6551724137931034
0.24	3.6600915049048512	0.20197746061238991	1.9310344827586208
0.25	4.289599287158598	0.5379869197379535	2.413793103448276
0.26	4.658932104982975	0.5824472053618521	2.6206896551724137
0.27	5.0566487957429676	0.8743856870156527	2.9655172413793105
0.28	5.395666057981942	1.2250235971904704	3.310344827586207
0.29	5.546132217626299	1.9021436444426671	3.724137931034483
0.3	5.516537499876519	2.2076004311579642	3.8620689655172415
0.31	5.889982866330136	2.1100171336698637	3.9999999999999996
0.32	6.1913519305639	2.360372207367135	4.275862068965517
0.33	6.889909912567689	2.351469397777139	4.620689655172415
0.34	7.13813584227755	2.517036571515552	4.827586206896552
0.35	7.468797852336125	2.6001676649052543	5.0344827586206895
0.36	8.091802935553934	2.66681775410124	5.379310344827586
0.37	8.918638829061788	2.805499101972695	5.862068965517241
0.38	9.322441044500867	3.0913520589474093	6.206896551724138
0.39	9.367166796007337	3.184557341923698	6.275862068965518
0.4	9.451249262949359	3.376336943947194	6.413793103448276
0.41	10.326945448075445	3.8799511036486933	7.103448275862069
0.42	10.551110187861779	4.069579467310636	7.310344827586207
0.43	10.634551827593585	4.675792999992623	7.655172413793104
0.44	11.149629037073058	4.850370962926939	7.999999999999999
0.45	11.467374185564626	5.222280986849166	8.344827586206897
0.46	11.81201324479049	5.705228134519856	8.758620689655173
0.47	11.9248699595466	6.419957626660297	9.172413793103448
0.49	12.129273856982813	6.7672778671551175	9.448275862068966
0.5	12.31030474141842	6.862109051685026	9.586206896551722
0.51	12.782475966792028	7.493386102173488	10.137931034482758
0.52	13.373829672394583	7.729618603467486	10.551724137931034
0.53	13.53650463191611	8.256598816359752	10.896551724137932
0.54	13.635631572978848	8.295402909779774	10.965517241379311
0.55	13.922377305258674	8.56038131543098	11.241379310344826
0.56	14.272959839769744	8.623591884368185	11.448275862068966
0.57	14.587557557375927	8.998649339175795	11.793103448275861
