time	solved
1e-10	0.0
4.84	3.4482758620689653
4.86	6.896551724137931
7.55	10.344827586206897
24.21	13.793103448275861
24.81	17.24137931034483
25.19	20.689655172413794
26.97	24.137931034482758
28.12	27.586206896551722
36.32	31.03448275862069
46.45	34.48275862068966
67.0	37.93103448275862
80.64	41.37931034482759
83.96	44.827586206896555
135.62	48.275862068965516
202.83	51.724137931034484
312.16	55.172413793103445
375.25	58.620689655172406
600.0	58.620689655172406
