time	high_ci_0.05	low_ci_0.05	mean
1e-10	0.0	0.0	0.0
4.84	0.55662536633555	-0.41869433185279137	0.06896551724137931
4.86	0.8205126335246807	-0.5446505645591635	0.13793103448275862
5.95	1.0341308189037766	-0.6203377154555008	0.20689655172413793
7.55	1.2208535021305853	-0.6691293641995507	0.27586206896551724
9.0	1.3898129771229766	-0.7001578047091837	0.3448275862068966
9.78	1.54572662985971	-0.7181404229631584	0.41379310344827586
10.77	1.6914132163926403	-0.7258959750133296	0.4827586206896552
10.86	1.8287173789966225	-0.7252691031345537	0.5517241379310345
11.33	1.9589239120400126	-0.7175446016951849	0.6206896551724138
14.47	2.0829690269685663	-0.7036586821409804	0.6896551724137931
14.53	2.201558474470622	-0.6843170951602771	0.7586206896551724
15.42	2.315238312368621	-0.6600658985755173	0.8275862068965517
16.3	2.4244396472188003	-0.6313361989429384	0.8965517241379309
16.32	2.677649970146086	-0.7466154873874647	0.9655172413793104
16.42	2.7761250768141563	-0.7071595595727773	1.0344827586206897
16.44	2.8713653640321533	-0.6644688123080157	1.103448275862069
17.09	2.963513198295354	-0.6186856120884572	1.1724137931034484
17.62	3.052687321266033	-0.5699287005763778	1.2413793103448276
17.75	3.1389863244601557	-0.5182966692877422	1.3103448275862069
19.02	3.2224913235339616	-0.46387063387878885	1.3793103448275863
19.58	3.4297719567604696	-0.5332202326225388	1.4482758620689655
20.2	3.50729161347036	-0.47280885484967056	1.5172413793103448
24.21	3.582344787128553	-0.40993099402510425	1.5862068965517242
24.7	3.6549540029738354	-0.34460917538762925	1.6551724137931034
24.81	3.725132611979301	-0.27685674991033504	1.7241379310344827
25.12	3.9107571684930718	-0.32455027194134733	1.7931034482758619
25.19	4.088103158166502	-0.3639652271320199	1.8620689655172415
26.06	4.151611363464956	-0.2895423979477132	1.9310344827586208
26.47	4.319982628436772	-0.3199826284367722	1.9999999999999998
26.72	4.379515152622379	-0.24158411813962039	2.0689655172413794
26.83	4.540135042411155	-0.264272973445637	2.1379310344827585
26.91	4.7911087780500505	-0.3773156746017736	2.206896551724138
26.97	4.845950238570558	-0.29422610063952326	2.2758620689655173
27.26	4.898814068338074	-0.2091588959242797	2.344827586206897
27.27	5.043615333012638	-0.2160291261160865	2.413793103448276
27.58	5.093131290540249	-0.1276140491609397	2.4827586206896552
